uid,year,week,ticket_no,parent_ticket,circle,cmp,cmm_name,link_name,span_name,vendor_tt,fibre_owner,construction_type,impact,affected_service,reason,event_date,reported_to_fibre_noc,informed_date,etr,cleared_date,status,resolution,fault_description,mttr,mttn,delay_reason,inter_intra_bin,zone,bucket,transport_ip_bin,restoration_status,span_id,workorder,sp_name,rca_cause_code,reason_high_mttr,day,month,week_name,ttr_percentage
2026WK-18'26,2026,WK-18'26,IM367876144,,Delhi,Gurgaon (NCR),CMM Name,I-DL-GRGN-ENB-0013,I-DL-GRGN-ENB-I270,,,O & M,NSA,AG1 - CSS,Fibre Cut,02-05-2026,02-05-2026 18:14,02-05-2026 18:24,0000-00-00 00:00:00,02-05-2026 22:56,Resolved,High Ageing,"CMP_Interface Down [2]: DELHI TELECOM CIRCLE/Gurgaon (NCR);Link: AG1_CSS : IPOF :; Down Since:2026-05-02 18:14:16.000000
 $$ [AG1_CSS]I-DL-GRGN-ENB-0013<->I-DL-GRGN-ENB-I270;[CSS_CSS]I-DL-GRGN-ENB-A086<->I-DL-GRGN-ENB-I272 $$ 

PR TBFC_P1 - Interface down Affected:6 [DOWN:0,THREAT:6] AG1_CSS: IPOF : between I-DL-GRGN-ENB-0013 GRGNNPVDPAR001-Te0/4/5-Te0/4/5 and I-DL-GRGN-ENB-I270 GRGNNPVBESR001-Te0/0/10-Te0/0/10[RAJENDRA PARK and ] CMP -  Gurgaon NCR  since 2026-05-02 18:14:16.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: DL-49701004-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'GRGNNPVDPAR001','sap_id' = 'I-DL-GRGN-ENB-0013','interface_name' = 'Te0/4/5','port' = 'Te0/4/5','link' = 'GRGNNPVDPAR001_GRGNNPVBESR001','link_no' = 13642874],path_information : (P1 = (ticket_id = 49701004,link = GRGNNPVDPAR001_GRGNNPVBESR001,ticket_type = THREAT,down_type = LINK,outage_start_time = 2026-05-02 18:14:16,outage_created_time = 2026-05-02 18:24:47)),TBFCKEY_49701004, #IFDOWN-AG1_CSS_IPOF#,ticket_nature : IPOF
PR TBFC_P2 - Interface down Affected:5 [DOWN:0,THREAT:5] CSS_CSS: IPOF : between I-DL-GRGN-ENB-A086 DLHIDRKVESR001-BD354-TenGigabitEthernet0/0/10 and I-DL-GRGN-ENB-I272 GRGNNPLMESR002-BD355-TenGigabitEthernet0/0/11[INTERNATIONAL CITY NEW PALAM VIHAR and ] CMP -  Gurgaon NCR  since 2026-05-02 18:14:16.0 ; 
@ DOWN:[ ], THREAT[]; VENDORSL2= [] HOSTNAMEL2= [], Linked_Tickets:[LINK:1: DL-49700997-MI,],spur:'0',,is_fork:0,fork_pare",4.7,00:10,,Intracity,North,Own,Intracity IP Access,,INDLGRGNNPVDNB0007MA1PAR001,1.00172E+11,,NULL,,2,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM368690829,,Delhi,Gurgaon (NCR),CMM Name,I-HR-GRGN-AG2-0001,I-DL-GRGN-ENB-0493,,,O & M,NSA,AG2 - AG1,Fibre Cut,06-05-2026,06-05-2026 15:09,06-05-2026 15:09,0000-00-00 00:00:00,06-05-2026 23:01,Resolved,Restored by double joint,"RFO- Own fiber cable cut due to sewage work otdr 6.3km from ENB-0493 restore by dj  in parmant cable type -96 live fiber 52, delay due to MCG permission issue.
As per TT Added in Portal:	06-05-2026 15:04:03//monu +919218077268
CMP_Interface Down [4]: DELHI TELECOM CIRCLE/Gurgaon (NCR);Link: AG2_AG1 : IPOF :; Down Since:2026-05-06 12:15:00.000000
 $$ [AG2_AG1]I-HR-GRGN-AG2-0001<->I-DL-GRGN-ENB-0493
GRGNGNHIAAR001/TenGigE0/1/0/19
GRGNGNHIAAR001/TenGigE0/1/0/19
GRGNSRYAPAR001/TenGigabitEthernet0/0/0
GRGNGNHIAAR001/TenGigE0/1/0/4
GRGNGNHIAAR001/Bundle-Ether1612
GRGNGNHIAAR001/TenGigE0/1/0/4
GRGNGNHIAAR001/Bundle-Ether1612;[AG1_CSS]I-DL-GRGN-ENB-I069<->I-DL-GRGN-ENB-0493;[AG1_CSS]I-DL-GRGN-ENB-5043<->I-DL-GRGN-ENB-0493;[AG2_OLT]I-DL-GRGN-ENB-4229<->I-HR-GRGN-AG2-0001 $$ 

Interface down AG2_AG1 Total :2,10G:2,100G:0,400G:0 between Udyog Vihar(Old Gurgaon) and Nirvanau00a0 Patio since 2026-05-06 12:15:00
 PR ALARM : Interface down AG2_AG1 SO6-CO Total :2,10G:2,100G:0,400G:0 Rg:N Between Site : GRGNGNHIAAR001 port TenGigE0/1/0/19; AND GRGNSRYAPAR001 port Port-Channel1-ETH;MaintenancePoint - Gurgaon (NCR);SAPID - I-HR-GRGN-AG2-0001;DESTINATION_SAPID - I-DL-GRGN-ENB-0493
GRGNGNHIAAR001/TenGigE0/1/0/19
GRGNGNHIAAR001/TenGigE0/1/0/19
GRGNSRYAPAR001/TenGigabitEthernet0/0/0
GRGNGNHIAAR001/TenGigE0/1/0/4
GRGNGNHIAAR001/Bundle-Ether1612
GRGNGNHIAAR001/TenGigE0/1/0/4
GRGNGNHIAAR001/Bundle-Ether1612
PR TBFC_P1 - Interface down Affected:8 [DOWN:0,THREAT:8] AG1_CSS: IPOF : ",7.95,00:05,Others,Intercity,North,Own,Intercity IP Core,Permanent,INDLGRGNGNHINB0001MA2AAR001,1.00172E+11,,NULL,,6,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM367936821,,Delhi,Delhi-3 (Central-East),CMM Name,I-DL-DLHI-ENB-9745,I-UW-GZBD-AG2-0001,,,O & M,NSA,AG2-OLTE (FTTX),Fibre Cut,03-05-2026,03-05-2026 02:33,03-05-2026 02:33,0000-00-00 00:00:00,03-05-2026 07:33,Resolved,Restored by double joint,"CMP_Interface Down [1]: DELHI TELECOM CIRCLE/Delhi-3 (Central-East);Link: AG2_OLT : IPOF :; Down Since:2026-05-03 02:25:04.000000
 $$ [AG2_OLT]I-DL-DLHI-ENB-9745<->I-UW-GZBD-AG2-0001 $$ 

Fttx:Fiber Cut Between AG2 to OLT: IPOF : | INDLDLHIPTPJNB0564ENBOLT001_NT-A:SFP-1 | I-DL-DLHI-ENB-9745 | 10.1.27.252 | PATPARGANJ and INDLGZBDGMJPNB0001MA2AAR001_TENGIGE0/3/0/13 | I-UW-GZBD-AG2-0001 | 49.44.0.152 | Vasundhara Option
[Link 1:INDLDLHIPTPJNB0564ENBOLT001_NT-A:SFP-1 | I-DL-DLHI-ENB-9745 | 10.1.27.252 | PATPARGANJ and INDLGZBDGMJPNB0001MA2AAR001_TENGIGE0/3/0/13 | I-UW-GZBD-AG2-0001 | 49.44.0.152 | Vasundhara Option]
 Loss of signal on nt-a:xfp:1 | Site Friendly Name :: PATPARGANJ | SAP ID :: I-DL-DLHI-ENB-9745 | INDLDLHIPTPJNB0564ENBOLT001
 Customer on Threat :: 862 and Enterprise customer on threat= 9 
CorrelatedAlarms :di_n_fttx_nokia:3601977570",5.13,00:08,,Intercity,North,Own,Intercity IP Core,,INDLDLHIPTPJNB0564ENBOLT001,1.00172E+11,,NULL,,3,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM367420259,,Delhi,Noida (NCR),CMM Name,Delhi Metro Core,Noida Sec-46-Dadri,,,O & M,NSA,MetroCore,Fibre Cut,30-04-2026,0000-00-00 00:00:00,30-04-2026 18:39,01-05-2026 03:00,01-05-2026 10:39,Resolved,Restored by double joint,.,16.12,00:07,Water logging,Intercity,North,Own,Transport,Permanent,DLHI_0025,1.00172E+11,,NULL,,1,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM368178165,,Delhi,Noida (NCR),CMM Name,Delhi Metro Core Express DC,Greater Noida-Noida Sec-46 Ex DC,,,O & M,NSA,MetroCore,Fibre Cut,04-05-2026,0000-00-00 00:00:00,04-05-2026 10:13,04-05-2026 14:05,04-05-2026 13:16,Resolved,Restored by single joint,"+918178025323 Veer, Own aerial burn in garbage fire at 10.2 km from Greater Noida restored by single joint.
Span Name	LER	SpanLoss	Egress	Ingress	Status
Greater noida mag2 - Sector-46 noida		15.18	02.44	-12.74	-
Sector-46 noida - Greater noida mag2		16.1	01.82	-14.28	-",3.18,00:08,,Intercity,North,Own,Transport,Permanent,DLHI_0078,1.00172E+11,,NULL,,4,May-26,WK-18'26,TTR<4Hrs
2026WK-18'26,2026,WK-18'26,IM368231229,,Delhi,Delhi-4 (North),CMM Name,Delhi Metro Core,Rajori Garden-Mangolpuri,,,O & M,NSA,MetroCore,Fibre Cut,04-05-2026,0000-00-00 00:00:00,04-05-2026 14:10,05-05-2026 03:00,04-05-2026 22:58,Resolved,Restored by double joint,"Own Fiber cut 1.2 km from Mangolpuri , Due to Sewerage line work , Fiber spliced with Double Joint , 200 m cable added , Delay due to Water logging and permanent restoration , Phool kumar-;918766317912
MetroCore 	Delhi Metro Core 	Rajori Garden-Mangolpuri 	370 		
Span Name 	LER 	SpanLoss 	Egress 	Ingress 	Status
Mangolpuri - Rajori garden 	15.03 	12.71 	02.41 	-10.30 	-
Rajori garden - Mangolpuri 	15.13 	15.91 	02.32 	-13.59 	-
	
MetroCore 	Delhi Super MetroCore 	Rajori Garden_CDCF-Lawrence Road JCN_CDCF 	12557 		
Span Name 	LER 	SpanLoss 	Egress 	Ingress 	Status
Lawrence road jcn - Rajori garden 	15 	15.15 	06.19 	-08.96 	-
Rajori garden - Lawrence road jcn 	15 	15.16 	06.44 	-08.72 	-
	",8.93,00:08,Others,Intercity,North,Own,Transport,Permanent,DLHI_0004,1.00172E+11,,NULL,,4,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM367409637,,Delhi,Noida (NCR),CMM Name,I-DL-NOID-ENB-3123,I-UW-NOID-AG2-0001,,,O & M,NSA,AG2-OLTE (FTTX),Fibre Cut,30-04-2026,30-04-2026 17:11,30-04-2026 17:11,0000-00-00 00:00:00,01-05-2026 11:28,Resolved,Restored by double joint,"CMP_Interface Down [1]: DELHI TELECOM CIRCLE/Noida (NCR);Link: AG2_OLT : IPOF :; Down Since:2026-04-30 17:03:32.000000
 $$ [AG2_OLT]I-DL-NOID-ENB-3123<->I-UW-NOID-AG2-0001 $$ 

Fttx:Fiber Cut Between AG2 to OLT: IPOF : | INDLNOIDACHRTW0001ENBOLT001_NT-A:SFP-1 | I-DL-NOID-ENB-3123 | 10.1.26.212 | Meenakshi Appartment and INDLNOIDAVG1NB0001MA2AAR001_TENGIGE0/2/1/16 | I-UW-NOID-AG2-0001 | 49.44.0.147 | Greater Noida
[Link 1:INDLNOIDACHRTW0001ENBOLT001_NT-A:SFP-1 | I-DL-NOID-ENB-3123 | 10.1.26.212 | Meenakshi Appartment and INDLNOIDAVG1NB0001MA2AAR001_TENGIGE0/2/1/16 | I-UW-NOID-AG2-0001 | 49.44.0.147 | Greater Noida]
 Loss of signal on nt-a:xfp:1 | Site Friendly Name :: Meenakshi Appartment | SAP ID :: I-DL-NOID-ENB-3123 | INDLNOIDACHRTW0001ENBOLT001
 Customer on Threat :: 1334 and Enterprise customer on threat= 2 
CorrelatedAlarms :di_n_fttx_nokia:3593389665",18.42,00:07,,Intercity,North,Own,Intercity IP Core,,INDLNOIDACHRTW0001ENBOLT001,1.00169E+11,,NULL,,1,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM367564296,,Delhi,Delhi-3 (Central-East),CMM Name,I-DL-DLHI-ENB-9857,I-DL-DLHI-ENB-4409,,,O & M,NSA,AG1 - CSS,Fibre Cut,01-05-2026,01-05-2026 09:27,01-05-2026 09:27,0000-00-00 00:00:00,01-05-2026 12:35,Resolved,High Ageing,"CMP_Interface Down [2]: DELHI TELECOM CIRCLE/Delhi-3 (Central-East);Link: AG1_CSS : IPOF :; Down Since:2026-05-01 09:19:08.000000
 $$ [AG1_CSS]I-DL-DLHI-ENB-9857<->I-DL-DLHI-ENB-4409;[AG2_OLT]I-DL-DLHI-ENB-8271<->I-DL-GZBD-AG2-0003 $$ 

PR TBFC_P1 - Interface down Affected:7 [DOWN:0,THREAT:7] AG1_CSS: IPOF : between I-DL-DLHI-ENB-9857 DLHIMSGNESR002-Te0/0/0/25-Te0/0/0/25 and I-DL-DLHI-ENB-4409 DLHIBRJPPAR001-Te0/4/7-Te0/4/7[BRIJPURI and ] CMP -  Delhi-3 Central-East  since 2026-05-01 09:19:08.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: DL-49658146-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'DLHIMSGNESR002','sap_id' = 'I-DL-DLHI-ENB-9857','interface_name' = 'Te0/0/0/25','port' = 'Te0/0/0/25','link' = 'DLHIMSGNESR002_DLHIBRJPPAR001','link_no' = 18823554],path_information : (P1 = (ticket_id = 49658146,link = DLHIMSGNESR002_DLHIBRJPPAR001,ticket_type = THREAT,down_type = LINK,outage_start_time = 2026-05-01 09:19:08,outage_created_time = 2026-05-01 09:21:10)),TBFCKEY_49658146, #IFDOWN-AG1_CSS_IPOF#,ticket_nature : IPOF
Fttx:Fiber Cut Between AG2 to OLT: IPOF : | INDLDLHIBRJPNB0009ENBOLT001_NT-A:SFP-1 | I-DL-DLHI-ENB-8271 | 10.1.30.196 | BRIJPURI ROAD  SHAHDRA and INDLLONISERYNB0001MA2AAR001_TENGIGE0/6/0/6 | I-DL-GZBD-AG2-0003 | 49.44.0.175 | Plot No.-A-40-Loni Option
[Link 1:INDLDLHIBRJPNB0009ENBOLT001_NT-A:SFP-1 | I-DL-DLHI-ENB-8271 | 10.1.30.196 | BRIJPURI ROAD, SHAHDRA and INDLLONISERYNB0001MA2AAR001_TENGIGE0/6/0/6 | I-D",3.27,00:08,,Intracity,North,Own,Intracity IP Access,,INDLDLHIBRJPNB0001SM1PAR001,1.00171E+11,,NULL,,1,May-26,WK-18'26,TTR<4Hrs
2026WK-18'26,2026,WK-18'26,IM367746918,,Delhi,Noida (NCR),CMM Name,I-DL-NOID-ENB-3242,I-UW-NOID-AG2-0001,,,O & M,NSA,AG2-OLTE (FTTX),Fibre Cut,02-05-2026,02-05-2026 07:06,02-05-2026 07:06,0000-00-00 00:00:00,02-05-2026 10:10,Resolved,High Ageing,"CMP_Interface Down [1]: DELHI TELECOM CIRCLE/Noida (NCR);Link: AG2_OLT : IPOF :; Down Since:2026-05-02 06:55:29.000000
 $$ [AG2_OLT]I-DL-NOID-ENB-3242<->I-UW-NOID-AG2-0001 $$ 

Fttx:Fiber Cut Between AG2 to OLT: IPOF : | INDLNOIDNDICTW0004ENBOLT001_NT-A:SFP-1 | I-DL-NOID-ENB-3242 | 10.1.7.20 | Sec-82 Noida and INDLNOIDAVG1NB0001MA2AAR001_TENGIGE0/0/1/13 | I-UW-NOID-AG2-0001 | 49.44.0.147 | Greater Noida
[Link 1:INDLNOIDNDICTW0004ENBOLT001_NT-A:SFP-1 | I-DL-NOID-ENB-3242 | 10.1.7.20 | Sec-82,Noida and INDLNOIDAVG1NB0001MA2AAR001_TENGIGE0/0/1/13 | I-UW-NOID-AG2-0001 | 49.44.0.147 | Greater Noida]
 Loss of signal on nt-a:xfp:1 | Site Friendly Name :: Sec-82 Noida | SAP ID :: I-DL-NOID-ENB-3242 | INDLNOIDNDICTW0004ENBOLT001
 Customer on Threat :: 1683 and Enterprise customer on threat= 0 
CorrelatedAlarms :di_n_fttx_nokia:3598968799",3.25,00:10,,Intercity,North,Own,Intercity IP Core,,INDLNOIDNDICTW0004ENBOLT001,1.00172E+11,,NULL,,2,May-26,WK-18'26,TTR<4Hrs
2026WK-18'26,2026,WK-18'26,IM367822448,,Delhi,Ghaziabad (NCR),CMM Name,I-DL-GZBD-ENB-2451,I-DL-GZBD-AG1-4414,,,O & M,NSA,AG1 - AG1,Fibre Cut,02-05-2026,02-05-2026 14:19,02-05-2026 14:19,0000-00-00 00:00:00,02-05-2026 17:21,Resolved,Restored by single joint,"CMP_Interface Down [2]: DELHI TELECOM CIRCLE/Ghaziabad (NCR);Link: AG1_AG1 : IPOF :; Down Since:2026-05-02 14:11:39.000000
 $$ [AG1_AG1]I-DL-GZBD-ENB-2451<->I-DL-GZBD-AG1-4414
GZBDBRHMPAR001/TenGigabitEthernet0/4/4
GZBDBRHMPAR001/TenGigabitEthernet0/0/0
GZBDNBDHPAR004/TenGigabitEthernet0/4/6
GZBDNBDHPAR004/TenGigabitEthernet0/4/0;[AG1_CSS]I-DL-GZBD-ENB-I174<->I-DL-GZBD-AG1-4414 $$ 

Interface down AG1_AG1 Total :2,10G:2,100G:0,400G:0: IPOF : between I-DL-GZBD-ENB-2451 and I-DL-GZBD-AG1-4414[C-Block Rahul Vihar-1 & Sudamapuri,Ghaziabad ] since 2026-05-02 14:11:39
 PR ALARM : Interface down AG1_AG1 SO6-CO Total :2,10G:2,100G:0,400G:0 Rg:N Between Site : GZBDBRHMPAR001 port TenGigabitEthernet0/4/4; AND GZBDNBDHPAR004 port Port-Channel11-Fiber;MaintenancePoint - Ghaziabad (NCR);SAPID - I-DL-GZBD-ENB-2451;DESTINATION_SAPID - I-DL-GZBD-AG1-4414
GZBDBRHMPAR001/TenGigabitEthernet0/4/4
GZBDBRHMPAR001/TenGigabitEthernet0/0/0
GZBDNBDHPAR004/TenGigabitEthernet0/4/6
GZBDNBDHPAR004/TenGigabitEthernet0/4/0
PR TBFC_P1 - Interface down Affected:5 [DOWN:0,THREAT:5] AG1_CSS: IPOF : between I-DL-GZBD-ENB-I174 GZBDNBDHESR010-Te0/0/10-Te0/0/10 and I-DL-GZBD-AG1-4414 GZBDNBDHPAR004-Te0/4/3-Te0/4/3[Sudamapuri,Ghaziabad and ] CMP -  Ghaziabad NCR  Noida NCR  since 2026-05-02 14:11:29.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: DL-49694014-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'GZBDNBDHESR010','sap_id' = 'I-DL-GZBD-ENB-I174',",3.15,00:07,,Intercity,North,Own,Intercity IP Core,,INDLGZBDBRHMNB0002MA1PAR001,1.00169E+11,,NULL,,2,May-26,WK-18'26,TTR<4Hrs
2026WK-18'26,2026,WK-18'26,IM367943697,,Delhi,Noida (NCR),CMM Name,I-UW-DDRI-ENB-6001,I-DL-NOID-AG2-0004,,,O & M,NSA,AG1 - CSS,Fibre Cut,03-05-2026,03-05-2026 04:02,03-05-2026 04:02,0000-00-00 00:00:00,03-05-2026 10:22,Resolved,Restored by single joint,"
From: Atul1 Budhauliya 
Sent: 04 May 2026 13:17
To: Shashank3 Sharma <Shashank3.Sharma@ril.com>; Jio NOCOFCIntracity <Jio.NOCOFCIntracity@ril.com>
Cc: Pratyush Tripathi <Pratyush.Tripathi@ril.com>; Saurabh48 Singh <Saurabh48.Singh@ril.com>
Subject: RE: IM367943697-CMP Change

Ok…pls transfer

From: Shashank3 Sharma <Shashank3.Sharma@ril.com> 
Sent: 03 May 2026 12:03 PM
To: Jio NOCOFCIntracity <Jio.NOCOFCIntracity@ril.com>; Atul1 Budhauliya <Atul1.Budhauliya@ril.com>
Cc: Pratyush Tripathi <Pratyush.Tripathi@ril.com>; Saurabh48 Singh <Saurabh48.Singh@ril.com>
Subject: IM367943697-CMP Change

Dear Team,
Kindly transfer TT under Noida CMP

@Atul1 Budhauliya:-Bhai Please approve

15	Hapur	IM367943697	I-UW-DDRI-ENB-6001	I-DL-NOID-AG2-0004	AG1 - CSS	03-05-2026 03:50:45	03-05-2026 10:22:16	1h 39m


Regards
Shashank Sharma
CMP-Hapur

CMP_Interface Down [2]: UTTAR PRADESH(WEST)/Hapur;Link: AG1_CSS : IPOF :; Down Since:2026-05-03 03:50:45.000000
 $$ [AG1_CSS]I-UW-DDRI-ENB-6001<->I-DL-NOID-AG2-0004;[AG2_OLT]I-UW-DDRI-ENB-9032<->I-DL-NOID-AG2-0004 $$ 

PR TBFC_P1 - Interface down Affected:15 [DOWN:1,THREAT:14] AG1_CSS: IPOF : between I-UW-DDRI-ENB-6001 DDRIDDRIESR005-Te0/0/0/25-Te0/0/0/25 and I-DL-NOID-AG2-0004 NOIDAMKAPAR005-Te0/0/4-Te0/0/4[Bishahra and ] CMP -  Hapur  since 2026-05-03 03:50:45.0 ; 
@ DOWN[1:I-UW-DDRI-ENB-9035 DDRIDDRIESR051], THREAT[], Linked_Tickets:[LINK1: UW-49712128-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_typ",6.52,00:11,,Intracity,North,Own,Intracity IP Access,,INUWDDRIXXXXTW6003ENBESR001,1.00171E+11,,NULL,,3,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM367983092,,Delhi,Delhi-1 (West),CMM Name,I-DL-DLHI-ENB-8734,I-DL-DLHI-ENB-E026,,,O & M,NSA,CSS - CSS,Fibre Cut,03-05-2026,03-05-2026 09:41,03-05-2026 09:41,0000-00-00 00:00:00,03-05-2026 14:04,Resolved,High Ageing,"CMP_Interface Down [2]: DELHI TELECOM CIRCLE/Delhi-1 (West);Link: CSS_CSS : IPOF :; Down Since:2026-05-03 09:31:49.000000
 $$ [CSS_CSS]I-DL-DLHI-ENB-8734<->I-DL-DLHI-ENB-E026;[AG2_OLT]I-DL-DLHI-ESC-8008<->I-DL-DLHI-AG2-0017 $$ 

PR TBFC_P1 - Interface down Affected:4 [DOWN:0,THREAT:4] CSS_CSS: IPOF : between I-DL-DLHI-ENB-8734 DLHIIARFESR002-BD355-TenGigabitEthernet0/0/11 and I-DL-DLHI-ENB-E026 DLHIIARCESR001-BD354-TenGigabitEthernet0/0/10[SHADIPUR and ] CMP -  Delhi-1 West  Delhi-4 North  since 2026-05-03 09:31:49.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: DL-49717137-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'DLHIIARFESR002','sap_id' = 'I-DL-DLHI-ENB-8734','interface_name' = 'BD355','port' = 'TenGigabitEthernet0/0/11','link' = 'DLHIIARFESR002_DLHIIARCESR001','link_no' = 16368014],path_information : (P1 = (ticket_id = 49717137,link = DLHIIARFESR002_DLHIIARCESR001,ticket_type = THREAT,down_type = LINK,outage_start_time = 2026-05-03 09:31:49,outage_created_time = 2026-05-03 09:33:43)),TBFCKEY_49717137, #IFDOWN-CSS_CSS_IPOF#,ticket_nature : IPOF
Fttx:Fiber Cut Between AG2 to OLT: IPOF : | INDLDLHIIARANB0003ESCOLT001_NT-A:SFP-2 | I-DL-DLHI-ESC-8008 | 10.0.234.76 | DDA MARKET  RANJEET NAGAR and INDLDLHISDPKNB0001MA2AAR001_TENGIGE0/1/1/5 | I-DL-DLHI-AG2-0017 | 49.44.0.164 | Kirti Nagar
[Link 1:INDLDLHIIARANB0003ESCOLT001_NT-A:SFP-2 | I-DL-DLHI-ESC-8008 | 10.0.234.76 | NA and INDLDLHISDPKNB0001MA2AAR001_TENGIGE0/1/1/5 | I-",4.53,00:09,,Intracity,North,Own,Intracity IP Access,,INDLDLHIIARFNB0005ENBESR001,1.00172E+11,,NULL,,3,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM367918127,,Delhi,Delhi-3 (Central-East),CMM Name,I-DL-GZBD-AG2-0003,I-DL-DLHI-ENB-1347,,,O & M,NSA,AG2-OLTE (FTTX),Fibre Cut,02-05-2026,02-05-2026 22:52,02-05-2026 22:52,0000-00-00 00:00:00,03-05-2026 23:35,Resolved,Restored by double joint,"cmp change
From: Ankit7 Upadhyay 
Sent: Wednesday, May 6, 2026 1:57 PM
To: Ishwar4 Sharma <Ishwar4.Sharma@ril.com>; Praveen28 Sharma <Praveen28.Sharma@ril.com>; Jio NOCOFCIntracity <Jio.NOCOFCIntracity@ril.com>
Cc: Vishal K Agrawal <vishal.k.agrawal@ril.com>; Sunil Katoch <Sunil.Katoch@ril.com>; Lokesh Tiwari <Lokesh.Tiwari@ril.com>
Subject: RE: Shift Below TT No.-IM367496870, IM367918127, IM368237621 & IM368305483 from Ghaziabad (NCR) to Delhi-3 (Central East)

Ok approved

From: Ishwar4 Sharma <Ishwar4.Sharma@ril.com> 
Sent: 06 May 2026 13:54
To: Ankit7 Upadhyay <Ankit7.Upadhyay@ril.com>; Praveen28 Sharma <Praveen28.Sharma@ril.com>; Jio NOCOFCIntracity <Jio.NOCOFCIntracity@ril.com>
Cc: Vishal K Agrawal <vishal.k.agrawal@ril.com>; Sunil Katoch <Sunil.Katoch@ril.com>; Lokesh Tiwari <Lokesh.Tiwari@ril.com>
Subject: RE: Shift Below TT No.-IM367496870, IM367918127, IM368237621 & IM368305483 from Ghaziabad (NCR) to Delhi-3 (Central East)

Dear Team
 
Please approve for shifting below TT from Ghaziabad (NCR) to Delhi-3 (Central East).

Sr No	TT No.	Link	Span Name	Event Date	Clear Date
1	IM367496870	I-DL-GZBD-AG2-0003	I-DL-DLHI-AG1-4408	01-05-2026 00:21	01-05-2026 11:58
2	IM367918127	I-DL-GZBD-AG2-0003	I-DL-DLHI-ENB-1347	02-05-2026 22:46	02-05-2026 23:31
3	IM368237621	I-DL-GZBD-AG2-0003	I-DL-DLHI-ENB-1345	04-05-2026 14:36	04-05-2026 16:35
4	IM368305483	I-DL-GZBD-AG2-0003	I-DL-DLHI-AG1-4408	04-05-2026 20:17	05-05-2026 14:17

Regards
Ishwar Sharma
931540225",24.8,00:06,Access issue,Intercity,North,Own,Intercity IP Core,,INDLLONISERYNB0001MA2AAR001,1.00171E+11,,NULL,,3,May-26,WK-18'26,TTR>4Hrs
